table_key	scenario	experiment	scheduler	split_hint	llm_rps	other_rps_raw	other_rps_scaled	status	returncode	elapsed_seconds	env_updates	env_removals	command	log	err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	mps-50		4	16	1.600	ok	0	268.75	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 50 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/mps-50.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/mps-50.err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	orion		4	16	1.600	ok	0	231.35	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-orion --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/orion.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/orion.err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	MorphX	76	4	16	1.600	ok	0	243.55	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""LD_PRELOAD"": ""/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX_SPLIT_HINT"": ""76""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/MorphX.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/MorphX.err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	stream		4	16	1.600	ok	0	231.18	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/stream.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/stream.err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	tgs		4	16	1.600	ok	0	241.83	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""TGS_HIGH"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so.1"", ""TGS_LOW"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so.1""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-tgs --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/tgs.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/tgs.err
llm-4-ggnn	llm-ggnn	llm-4-ggnn-16	timeslice		4	16	1.600	ok	0	241.34	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 4 --time 180.0 --enable-ggnn --ggnn-rps 16 --ggnn-base-size 1000000 --ggnn-query-size 10000	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/timeslice.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-ggnn/llm-4-ggnn-16/timeslice.err
llm-1-mm	llm-mm	llm-1-mm-1	mps-30		1	1	0.010	ok	0	225.44	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 30 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/mps-30.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/mps-30.err
llm-1-mm	llm-mm	llm-1-mm-1	mps-50		1	1	0.010	ok	0	225.77	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/mps-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-mps --mps-percentage 50 --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/mps-50.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/mps-50.err
llm-1-mm	llm-mm	llm-1-mm-1	orion		1	1	0.010	ok	0	207.32	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-orion --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/orion.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/orion.err
llm-1-mm	llm-mm	llm-1-mm-1	MorphX	76	1	1	0.010	ok	0	218.08	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""LD_PRELOAD"": ""/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so"", ""MorphX"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/runtime/build/libcuda.so:/mnt/data/rtx/gpu/sm-sched/runtime/build/libpreload.so MorphX_TARGET_PATTERNS=half_t MorphX_ONLY_WHITELIST=1"", ""MorphX_ONLY_WHITELIST"": ""1"", ""MorphX_SPLIT_HINT"": ""76"", ""MorphX_TARGET_PATTERNS"": ""half_t""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/MorphX.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/MorphX.err
llm-1-mm	llm-mm	llm-1-mm-1	stream		1	1	0.010	ok	0	207.93	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/stream.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/stream.err
llm-1-mm	llm-mm	llm-1-mm-1	tgs		1	1	0.010	ok	0	218.69	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64"", ""TGS_HIGH"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/high-priority-lib/libnvidia-ml.so.1"", ""TGS_LOW"": ""LD_PRELOAD=/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcontroller.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libcuda.so.1:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so:/mnt/data/rtx/gpu/sm-sched/TGS/hijack/low-priority-lib/libnvidia-ml.so.1""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --use-tgs --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/tgs.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/tgs.err
llm-1-mm	llm-mm	llm-1-mm-1	timeslice		1	1	0.010	ok	0	218.37	"{""CUDA_MPS_LOG_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-log"", ""CUDA_MPS_PIPE_DIRECTORY"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/mps/plain-pipe"", ""CUDA_VISIBLE_DEVICES"": ""0"", ""LD_LIBRARY_PATH"": ""/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/runtime-libs:/mnt/data/rtx/llvm-project/install/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/llvm-project/build/lib/x86_64-unknown-linux-gnu:/mnt/data/rtx/miniconda3/envs/MorphX/lib:/usr/mpi/gcc/openmpi-4.1.7rc1/lib:/mnt/data/rtx/miniconda3/envs/nanoflow/lib:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64:/usr/local/cuda-12.4/lib64:/usr/local/cuda-12.4/targets/x86_64-linux/lib:/usr/local/cuda-12.4/extras/CUPTI/lib64:/home/rtx/usr/lib:/usr/local/cuda/lib64""}"		/home/rtx/miniconda3/envs/MorphX/bin/python run.py --use-multiprocess --enable-llm --model llama-3-8b --dataset sharegpt --input-length 2048 --output-length 2048 --rps 1 --time 180.0 --enable-mm --mm-rps 1 --mm-size 8192	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/timeslice.log	/mnt/data/rtx/gpu/sm-sched/logs/20260709-131830/part1-colocate/logs/colocate/llm-mm/llm-1-mm-1/timeslice.err
